experiment_id,timestamp,src_switch,dst_switch,loss_mean_30s,tx_dropped_max,control_plane_rtt_ms,rx_bytes_slope,tx_bytes_rate,data_origin,current_sla_violated,sla_violated_in_horizon
exp_029,18,s1,s2,0.16412614720949095,0.0,3.9444771321985024,44.28235294117648,14973.0,synthetic,0,0
exp_029,19,s1,s2,0.14793578082326003,0.0,1.5669595953821458,46.33014705882353,6574.0,synthetic,0,0
exp_029,20,s1,s2,0.14681795710737772,0.0,2.893093509909257,48.88676470588235,6408.0,synthetic,0,0
exp_029,21,s1,s2,0.14204130503433332,0.0,3.586801850735655,51.433088235294115,11456.0,synthetic,0,0
exp_029,22,s1,s2,0.13774211913548948,0.0,4.816945825205868,53.38529411764706,11317.0,synthetic,0,0
exp_029,23,s1,s2,0.14570500185565222,0.0,3.701255639443369,55.33529411764707,14753.0,synthetic,0,0
exp_029,24,s1,s2,0.16814300862434287,0.0,4.008354493694013,56.434558823529414,14677.0,synthetic,0,0
exp_029,25,s1,s2,0.1616992463394116,0.0,0.5,56.91691176470589,11455.0,synthetic,0,0
exp_029,26,s1,s2,0.14885362832207621,0.0,3.3695131163164245,57.27279411764707,8248.0,synthetic,0,0
exp_029,27,s1,s2,0.13675949674771976,0.0,2.0235744602684016,57.236764705882344,10550.0,synthetic,0,0
exp_029,28,s1,s2,0.11938480081468296,0.0,2.9179693636908417,56.799264705882344,10010.0,synthetic,0,0
exp_029,29,s1,s2,0.10430211586370963,0.0,2.0373314655909747,55.77058823529411,9402.0,synthetic,0,0
exp_029,30,s1,s2,0.10465516079374075,0.0,4.209087711472758,55.42573529411764,8387.0,synthetic,0,0
exp_029,31,s1,s2,0.10435171079781597,0.0,2.7896423962230883,54.60588235294117,14962.0,synthetic,0,0
exp_029,32,s1,s2,0.10780759364304081,0.0,2.525838314501678,54.62720588235294,14234.0,synthetic,0,0
exp_029,33,s1,s2,0.10229095855503845,0.0,3.554142926512749,54.133823529411764,10802.0,synthetic,0,0
exp_029,34,s1,s2,0.10912858603756075,0.0,1.8757232964758397,53.00588235294117,14277.0,synthetic,0,0
exp_029,35,s1,s2,0.11325350706627199,0.0,2.4543858436712473,52.66544117647058,10320.0,synthetic,0,0
exp_029,36,s1,s2,0.10234898407212276,0.0,1.5955517491667368,52.84338235294117,13081.0,synthetic,0,0
exp_029,37,s1,s2,0.09904870620921573,0.0,3.496381646528845,52.438970588235286,11225.0,synthetic,0,0
exp_029,38,s1,s2,0.0941537539680811,0.0,3.528512880805949,51.9,7586.0,synthetic,0,0
exp_029,39,s1,s2,0.08757449402402785,0.0,3.281583405085834,51.523529411764706,11561.0,synthetic,0,0
exp_029,40,s1,s2,0.05758415927344554,0.0,1.6493372388343732,51.23529411764705,11344.0,synthetic,0,0
exp_029,41,s1,s2,0.06250390332095408,0.0,2.217820546047366,50.643382352941174,9151.0,synthetic,0,0
exp_029,42,s1,s2,0.06781781846119016,0.0,2.2730614024279725,49.858823529411765,9297.0,synthetic,0,0
exp_029,43,s1,s2,0.07142992194527878,0.0,3.5336264248164757,48.897058823529406,14106.0,synthetic,0,0
exp_029,44,s1,s2,0.09064085143534155,0.0,3.243046629653649,48.30735294117647,6975.0,synthetic,0,0
exp_029,45,s1,s2,0.08488619470236944,0.0,3.3270752180533076,47.59117647058824,11369.0,synthetic,0,0
exp_029,46,s1,s2,0.09037213715845219,0.0,3.206086984505,47.51764705882352,8446.0,synthetic,0,0
exp_029,47,s1,s2,0.08974741833123506,0.0,0.7857318141154486,47.6485294117647,12317.0,synthetic,0,0
exp_029,48,s1,s2,0.09011783831749431,0.0,2.219311722892543,48.83970588235294,8599.0,synthetic,0,0
exp_029,49,s1,s2,0.08450298295707367,0.0,1.973289508214734,49.883823529411764,12554.0,synthetic,0,0
exp_029,50,s1,s2,0.07740208174428773,0.0,3.019367327487313,50.52794117647059,5579.0,synthetic,0,0
exp_029,51,s1,s2,0.07667969330657491,0.0,3.9820109861215904,51.10955882352941,7604.0,synthetic,0,0
exp_029,52,s1,s2,0.08764549725530066,0.0,2.920673803623787,51.963235294117645,11545.0,synthetic,0,0
exp_029,53,s1,s2,0.08558479157854441,0.0,2.3480478459766143,52.34705882352941,12562.0,synthetic,0,0
exp_029,54,s1,s2,0.08868999648596494,0.0,2.1766304773864604,52.41985294117647,6546.0,synthetic,0,0
exp_029,55,s1,s2,0.0903348663945334,0.0,3.648546747632998,52.35661764705882,10998.0,synthetic,0,0
exp_029,56,s1,s2,0.09165131892489907,0.0,4.079085771347186,52.79705882352941,5407.0,synthetic,0,0
exp_029,57,s1,s2,0.09303493058761073,0.0,2.167929532267203,52.68235294117647,6725.0,synthetic,0,0
exp_029,58,s1,s2,0.09017318261604468,0.0,0.5,51.93382352941177,5455.0,synthetic,0,0
exp_029,59,s1,s2,0.10085762408134513,0.0,4.346673001401146,50.794852941176465,9538.0,synthetic,0,0
exp_029,60,s1,s2,0.09414339469844471,0.0,2.747397312378841,49.784558823529416,9962.0,synthetic,0,0
exp_029,61,s1,s2,0.10851120710902831,0.0,4.133688498098509,48.33014705882353,12786.0,synthetic,0,0
exp_029,62,s1,s2,0.10512187624143844,0.0,3.423951668063209,47.07941176470588,12285.0,synthetic,0,0
exp_029,63,s1,s2,0.10507450674031492,0.0,1.8141476707611301,46.43602941176471,12147.0,synthetic,0,0
exp_029,64,s1,s2,0.10097258726489193,0.0,1.861053127942868,46.595588235294116,9439.0,synthetic,0,0
exp_029,65,s1,s2,0.1065510485371906,0.0,4.02488643276593,46.54411764705882,7599.0,synthetic,0,0
exp_029,66,s1,s2,0.10872611213990856,0.0,4.272400627449057,47.15588235294118,11826.0,synthetic,0,0
exp_029,67,s1,s2,0.10636967461810631,0.0,1.543142371751962,47.483823529411765,11925.0,synthetic,0,0
exp_029,68,s1,s2,0.09480114226365904,0.0,4.11525049328178,47.79705882352941,5216.0,synthetic,0,0
exp_029,69,s1,s2,0.10257052030638483,0.0,4.146471877487903,48.42279411764706,11738.0,synthetic,0,0
exp_029,70,s1,s2,0.09951376193071416,0.0,2.6675267474884072,49.165441176470594,7244.0,synthetic,0,0
exp_029,71,s1,s2,0.09584958293525334,0.0,1.7185850202219737,49.93455882352941,7375.0,synthetic,0,0
exp_029,72,s1,s2,0.09379751118561833,0.0,1.2964178397270418,50.94558823529412,13156.0,synthetic,0,0
exp_029,73,s1,s2,0.08805949883578276,0.0,2.7577119018216116,51.37647058823529,10426.0,synthetic,0,0
exp_029,74,s1,s2,0.08764116737488327,0.0,1.0259921977343582,50.96764705882353,14662.0,synthetic,0,0
exp_029,75,s1,s2,0.0732588572624665,0.0,1.3889972321148325,50.39338235294117,9326.0,synthetic,0,0
exp_029,76,s1,s2,0.06262134414097742,0.0,2.6277814903532075,49.78823529411764,8020.0,synthetic,0,0
exp_029,77,s1,s2,0.05603539669687542,0.0,1.7480777395265474,49.42205882352942,8690.0,synthetic,0,0
exp_029,78,s1,s2,0.05645296624833475,0.0,1.8237707476625131,48.77647058823529,13797.0,synthetic,0,0
exp_029,79,s1,s2,0.05743598926612377,0.0,2.8204701660240796,49.19411764705882,10469.0,synthetic,0,0
exp_029,80,s1,s2,0.056926934385416746,0.0,3.1946480039058067,49.99411764705883,6777.0,synthetic,0,0
exp_029,81,s1,s2,0.06091643390371117,0.0,3.1663388659506557,50.77426470588235,11319.0,synthetic,0,0
exp_030,12,s1,s2,0.11584195830432056,0.0,3.975465510043197,55.046703296703306,13130.0,synthetic,0,0
exp_030,13,s1,s2,0.11247950875259538,0.0,3.3780493591247795,55.16923076923077,14844.0,synthetic,0,0
exp_030,14,s1,s2,0.11343925379720739,0.0,2.8077456077855665,54.83214285714284,13390.0,synthetic,0,0
exp_030,15,s1,s2,0.1145175023478672,0.0,4.4516457423969,54.080882352941174,6260.0,synthetic,0,0
exp_030,16,s1,s2,0.11224255589919485,0.0,1.913428389949493,53.435294117647054,5581.0,synthetic,0,0
exp_030,17,s1,s2,0.12364122597358801,0.0,1.9843503752054465,52.63529411764706,9753.0,synthetic,0,0
exp_030,18,s1,s2,0.11870069291393887,0.0,3.480260592787532,51.25367647058824,8738.0,synthetic,0,0
exp_030,19,s1,s2,0.1232470209037188,0.0,1.5913992350072363,50.069852941176464,13014.0,synthetic,0,0
exp_030,20,s1,s2,0.12816706402444022,0.0,3.521932678770256,48.86029411764706,7658.0,synthetic,0,0
exp_030,21,s1,s2,0.12172558464933148,0.0,3.8458451547265273,47.75147058823529,7326.0,synthetic,0,0
exp_030,22,s1,s2,0.11328573837198715,0.0,2.8913832304312583,46.66544117647059,10055.0,synthetic,0,0
exp_030,23,s1,s2,0.103911732990132,0.0,3.6049427271695413,45.39558823529412,9607.0,synthetic,0,0
exp_030,24,s1,s2,0.08784866856195536,0.0,3.546186361717454,44.858823529411765,12933.0,synthetic,0,0
exp_030,25,s1,s2,0.09018647798334817,0.0,2.7744402553055765,45.46323529411765,13747.0,synthetic,0,0
exp_030,26,s1,s2,0.09424050321597065,0.0,2.3887478821436625,46.78382352941176,12449.0,synthetic,0,0
exp_030,27,s1,s2,0.09242060822249538,0.0,2.541302918591319,47.79558823529412,6510.0,synthetic,0,0
exp_030,28,s1,s2,0.09444291639234804,0.0,4.660688722417558,49.09632352941176,9391.0,synthetic,0,0
exp_030,29,s1,s2,0.09287504824633891,0.0,2.2100658227181964,50.752941176470586,11798.0,synthetic,0,0
exp_030,30,s1,s2,0.09033260744051735,0.0,1.7911622543688157,51.99779411764706,5913.0,synthetic,0,0
exp_030,31,s1,s2,0.10419439586865017,0.0,2.803074773520819,52.52426470588235,9003.0,synthetic,0,0
exp_030,32,s1,s2,0.10534783878488008,0.0,2.1164512690211694,53.04044117647058,7913.0,synthetic,0,0
exp_030,33,s1,s2,0.0981963296903878,0.0,3.1770138624110547,52.74926470588235,10141.0,synthetic,0,0
exp_030,34,s1,s2,0.10087368402497929,0.0,2.905854708822232,51.70294117647058,10994.0,synthetic,0,0
exp_030,35,s1,s2,0.09743245756865641,0.0,2.58453594941974,50.55441176470589,10066.0,synthetic,0,0
exp_030,36,s1,s2,0.09638419663490272,0.0,3.192920074975228,49.11617647058823,10369.0,synthetic,0,0
exp_030,37,s1,s2,0.1042835694048207,0.0,1.9775008682722264,47.68749999999999,14450.0,synthetic,0,0
exp_030,38,s1,s2,0.10268808075462185,0.0,3.5120196042978917,47.03602941176471,11475.0,synthetic,0,0
exp_030,39,s1,s2,0.102989872540171,0.0,3.7696328130471404,47.63088235294118,9099.0,synthetic,0,0
exp_030,40,s1,s2,0.1020180921429095,0.0,3.6625218691680326,48.275735294117645,9287.0,synthetic,0,0
exp_030,41,s1,s2,0.09902238506864128,0.0,3.307106684672543,49.09926470588235,14078.0,synthetic,0,0
exp_030,42,s1,s2,0.08799657012460163,0.0,3.2062729921956086,50.241176470588236,7140.0,synthetic,0,0
exp_030,43,s1,s2,0.08945597662155963,0.0,4.097082808721943,50.82205882352942,14031.0,synthetic,0,0
exp_030,44,s1,s2,0.08182168356589384,0.0,2.294437201045189,51.23676470588235,6413.0,synthetic,0,0
exp_030,45,s1,s2,0.0925960199118695,0.0,3.651193106547181,52.06397058823529,9543.0,synthetic,0,0
exp_030,46,s1,s2,0.09461484024957846,0.0,2.714847729646564,53.10073529411764,6179.0,synthetic,0,0
exp_030,47,s1,s2,0.08029328214467032,0.0,2.2551967015147394,53.64779411764705,13802.0,synthetic,0,0
exp_030,48,s1,s2,0.10208599276412486,0.0,3.9052163290676054,54.22720588235293,12170.0,synthetic,0,0
exp_030,49,s1,s2,0.0966253569584184,0.0,2.251931747912262,54.32205882352941,10668.0,synthetic,0,0
exp_030,50,s1,s2,0.09972218590831908,0.0,3.70555074738604,54.037499999999994,6562.0,synthetic,0,0
exp_030,51,s1,s2,0.10073856611136933,0.0,3.467033297548463,53.580882352941174,12631.0,synthetic,0,0
exp_030,52,s1,s2,0.10057679409650322,0.0,2.1852272234094015,53.052205882352936,11543.0,synthetic,0,0
exp_030,53,s1,s2,0.10223864781669834,0.0,2.941780564453343,52.16911764705882,13515.0,synthetic,0,0
exp_030,54,s1,s2,0.10377882922827432,0.0,4.200081188937344,50.75367647058823,11065.0,synthetic,0,0
exp_030,55,s1,s2,0.10655143801703337,0.0,2.7135138585543603,50.49558823529411,10860.0,synthetic,0,0
exp_030,56,s1,s2,0.10797665578880918,0.0,4.051430756162486,50.566911764705885,13206.0,synthetic,0,0
exp_030,57,s1,s2,0.11275718536893234,0.0,3.018798314559479,50.302205882352936,5712.0,synthetic,0,0
exp_030,58,s1,s2,0.12432830205117995,0.0,2.30223442143685,50.38088235294117,12946.0,synthetic,0,0
exp_030,59,s1,s2,0.1324406668234589,0.0,3.948295001050633,50.120588235294115,11882.0,synthetic,0,0
exp_030,60,s1,s2,0.156135646997205,0.0,2.3638560392508654,49.58161764705883,6643.0,synthetic,0,0
exp_030,61,s1,s2,0.14472059051189132,0.0,2.8439790379003407,49.605147058823526,8687.0,synthetic,0,0
exp_030,62,s1,s2,0.1386665387651722,0.0,5.106869523992627,49.70735294117647,14728.0,synthetic,0,0
exp_030,63,s1,s2,0.13461870010137944,0.0,3.591058020261629,50.15735294117647,11006.0,synthetic,0,0
exp_030,64,s1,s2,0.13057715294266375,0.0,4.255961235637823,50.63088235294117,12145.0,synthetic,0,0
exp_030,65,s1,s2,0.1349296641179098,0.0,3.6980962124960084,50.88676470588235,11207.0,synthetic,0,0
exp_030,66,s1,s2,0.1251585845021959,0.0,4.92384049536564,51.09191176470588,9485.0,synthetic,0,0
exp_030,67,s1,s2,0.12366030112686446,0.0,4.116613669177923,50.946323529411764,11217.0,synthetic,0,0
exp_030,68,s1,s2,0.12389894994880096,0.0,3.0153201290611507,50.8014705882353,5399.0,synthetic,0,0
exp_030,69,s1,s2,0.12198287576228747,0.0,0.8275763608971771,50.763970588235296,13614.0,synthetic,0,0
exp_030,70,s1,s2,0.11725223965707093,0.0,2.5573437331208777,50.052205882352936,13109.0,synthetic,0,0
exp_030,71,s1,s2,0.11372911627269798,0.0,2.512940480269097,49.30955882352941,7460.0,synthetic,0,0
exp_030,72,s1,s2,0.12475858618889368,0.0,3.3628082765526868,48.64485294117646,7126.0,synthetic,0,0
exp_031,12,s1,s2,0.14352395667361045,0.0,2.367548606049134,53.13736263736265,10057.0,synthetic,0,0
exp_031,13,s1,s2,0.1376172815965311,0.0,2.356127988891647,53.2978021978022,11150.0,synthetic,0,0
exp_031,14,s1,s2,0.1364027772603426,0.0,3.4274382280833855,52.632142857142846,10890.0,synthetic,0,0
exp_031,15,s1,s2,0.14329876356410032,0.0,2.4753312194346355,52.37132352941176,7383.0,synthetic,0,0
exp_031,16,s1,s2,0.1380704928225968,0.0,2.437906189851814,52.731617647058826,12617.0,synthetic,0,0
exp_031,17,s1,s2,0.12904393565778194,0.0,3.0509136955354728,52.78088235294118,8052.0,synthetic,0,0
exp_031,18,s1,s2,0.1182622409231115,0.0,2.5704183544082833,52.22794117647059,5008.0,synthetic,0,0
exp_031,19,s1,s2,0.11940718361902364,0.0,3.5995786278137536,51.36397058823529,9572.0,synthetic,0,0
exp_031,20,s1,s2,0.11991331011764768,0.0,2.1229988372680895,50.69705882352942,5979.0,synthetic,0,0
exp_031,21,s1,s2,0.11865557385297887,0.0,4.672041773042321,50.67132352941177,8814.0,synthetic,0,0
exp_031,22,s1,s2,0.1127229429845889,0.0,4.7647397524417965,51.55514705882352,12405.0,synthetic,0,0
exp_031,23,s1,s2,0.1218750543352733,0.0,2.392676954529085,51.8845588235294,5803.0,synthetic,0,0
exp_031,24,s1,s2,0.12514907700396338,0.0,2.0315872862899997,51.994117647058815,11140.0,synthetic,0,0
exp_031,25,s1,s2,0.11756601220851975,0.0,3.0389158280173305,52.02867647058823,10963.0,synthetic,0,0
exp_031,26,s1,s2,0.11206282206621611,0.0,3.2027316882396892,51.792647058823526,10255.0,synthetic,0,0
exp_031,27,s1,s2,0.10468123051684111,0.0,4.816793236662373,52.40220588235294,12612.0,synthetic,0,0
exp_031,28,s1,s2,0.10563614826329687,0.0,1.8736296038550146,52.66985294117647,12761.0,synthetic,0,0
exp_031,29,s1,s2,0.12100132884174407,0.0,3.0690035007370615,52.9360294117647,7253.0,synthetic,0,0
exp_031,30,s1,s2,0.11794407532880806,0.0,3.6053785558135214,52.627205882352946,6806.0,synthetic,0,0
exp_031,31,s1,s2,0.10816519068007081,0.0,1.1562470412073702,52.16176470588235,12823.0,synthetic,0,0
exp_031,32,s1,s2,0.10828466981012808,0.0,3.818864065585106,52.47573529411765,12516.0,synthetic,0,0
exp_031,33,s1,s2,0.10017418591221364,0.0,3.442302156135341,52.20808823529411,9242.0,synthetic,0,0
exp_031,34,s1,s2,0.10284086338573944,0.0,3.0753551998556636,51.84117647058824,7477.0,synthetic,0,0
exp_031,35,s1,s2,0.10475170178989616,0.0,4.677965836968697,51.11029411764706,7216.0,synthetic,0,0
exp_031,36,s1,s2,0.10673030397471234,0.0,1.7499113249060767,49.63676470588235,8241.0,synthetic,0,0
exp_031,37,s1,s2,0.10131704909854503,0.0,1.6819079642044943,48.483823529411765,10471.0,synthetic,0,0
exp_031,38,s1,s2,0.10437098196605224,0.0,2.40490125895217,48.59117647058823,10610.0,synthetic,0,0
exp_031,39,s1,s2,0.09907533749090733,0.0,3.1696850908577514,48.95294117647059,12531.0,synthetic,0,0
exp_031,40,s1,s2,0.09521129837950906,0.0,2.292143752595072,49.258823529411764,13294.0,synthetic,0,0
exp_031,41,s1,s2,0.09285784535110767,0.0,3.4612282614987984,49.230147058823526,7824.0,synthetic,0,0
exp_031,42,s1,s2,0.076070428941762,0.0,4.381848035793082,48.97426470588235,10094.0,synthetic,0,0
exp_031,43,s1,s2,0.08354937268411633,0.0,5.471933772431857,49.16911764705882,9014.0,synthetic,0,0
exp_031,44,s1,s2,0.07738246805505364,0.0,3.0043702515829667,49.45808823529411,10499.0,synthetic,0,0
exp_031,45,s1,s2,0.06017920878438055,0.0,2.3037064209476052,49.78235294117646,11102.0,synthetic,0,0
exp_031,46,s1,s2,0.05693851199053541,0.0,2.185497407717582,50.07205882352941,12323.0,synthetic,0,0
exp_031,47,s1,s2,0.058685583454629056,0.0,2.3309032398622866,50.3639705882353,11591.0,synthetic,0,0
exp_031,48,s1,s2,0.06216109933160585,0.0,3.9665404149994132,51.38455882352941,12810.0,synthetic,0,0
exp_031,49,s1,s2,0.06707590318484988,0.0,2.038237579226798,51.82352941176471,8931.0,synthetic,0,0
exp_031,50,s1,s2,0.06489027868823663,0.0,3.668918876343722,52.34044117647059,10654.0,synthetic,0,0
exp_031,51,s1,s2,0.06320734842317152,0.0,1.8233018142290935,53.02132352941176,8245.0,synthetic,0,0
exp_031,52,s1,s2,0.06026783368955317,0.0,1.854422464565245,53.28235294117646,8591.0,synthetic,0,0
exp_031,53,s1,s2,0.059998408931156835,0.0,3.9465513614234737,53.82867647058823,10009.0,synthetic,0,0
exp_031,54,s1,s2,0.058992733867602544,0.0,3.5905023187952785,54.85441176470587,12793.0,synthetic,0,0
exp_031,55,s1,s2,0.05479640727032337,0.0,3.5620922620826176,55.83676470588235,12836.0,synthetic,0,0
exp_031,56,s1,s2,0.05452336330920614,0.0,2.9600956884109477,56.64117647058824,6610.0,synthetic,0,0
exp_031,57,s1,s2,0.07873084766019746,0.0,4.021458104015377,57.26029411764705,12634.0,synthetic,0,0
exp_031,58,s1,s2,0.08256374439556649,0.0,1.788638866050468,58.065441176470586,6104.0,synthetic,0,0
exp_031,59,s1,s2,0.07847476342495416,0.0,2.268140790141936,58.10808823529411,7300.0,synthetic,0,0
exp_031,60,s1,s2,0.07593302849248068,0.0,3.059910439684482,57.951470588235296,10350.0,synthetic,0,0
exp_031,61,s1,s2,0.0801545129859666,0.0,2.7970760434657724,57.75147058823529,5263.0,synthetic,0,0
exp_031,62,s1,s2,0.10772444233958246,0.0,3.3778822822812313,56.94117647058823,10998.0,synthetic,0,0
exp_031,63,s1,s2,0.10054609450847599,0.0,2.962991905926766,55.829411764705874,11061.0,synthetic,0,0
exp_031,64,s1,s2,0.10053583158068838,0.0,3.059312765419378,55.24411764705883,13964.0,synthetic,0,0
exp_031,65,s1,s2,0.0935574651581661,0.0,2.6400944628167515,54.52132352941176,10125.0,synthetic,0,0
exp_031,66,s1,s2,0.09392616432441253,0.0,3.300380936957885,53.37058823529412,10408.0,synthetic,0,0
exp_031,67,s1,s2,0.0929760688198343,0.0,3.300175049284521,51.57867647058823,8912.0,synthetic,0,0
exp_031,68,s1,s2,0.09335077759632823,0.0,1.960475324279024,49.911764705882355,11180.0,synthetic,0,0
exp_031,69,s1,s2,0.08970053810561157,0.0,5.307688227735451,48.254411764705885,5191.0,synthetic,0,0
exp_031,70,s1,s2,0.11347459349024971,0.0,4.253774017998093,46.91838235294117,9750.0,synthetic,0,0
exp_031,71,s1,s2,0.11487270626665398,0.0,3.818313736319962,45.73676470588235,6454.0,synthetic,0,0
exp_031,72,s1,s2,0.11718612254199745,0.0,3.3240234342220654,44.96029411764706,13678.0,synthetic,0,0
exp_031,73,s1,s2,0.09483711913586046,0.0,4.483258884856591,43.73602941176471,14316.0,synthetic,0,0
exp_031,74,s1,s2,0.10211141272868868,0.0,0.5,43.833088235294106,9794.0,synthetic,0,0
exp_031,75,s1,s2,0.11514848575815993,0.0,2.1969154192809404,43.37279411764706,5767.0,synthetic,0,0
exp_031,76,s1,s2,0.12052863741903949,0.0,3.0613103975560367,44.086029411764706,6727.0,synthetic,0,0
exp_031,77,s1,s2,0.12631097500974292,0.0,2.712917796884991,44.58014705882353,10452.0,synthetic,0,0
exp_031,78,s1,s2,0.1045008426814707,0.0,3.745673523473585,45.224264705882355,10612.0,synthetic,0,0
exp_031,79,s1,s2,0.10995599575929266,0.0,4.153169698454844,45.62426470588235,10548.0,synthetic,0,0
exp_031,80,s1,s2,0.11435106102311517,0.0,5.230818271811151,46.511029411764696,9681.0,synthetic,0,0
exp_031,81,s1,s2,0.1281538519221503,0.0,2.8512704121826062,47.64632352941177,12790.0,synthetic,0,0
exp_031,82,s1,s2,0.13089333061052363,0.0,2.982939312859535,48.9735294117647,12925.0,synthetic,0,0
exp_031,83,s1,s2,0.1345015184234397,0.0,3.1470108336128635,50.07720588235294,6078.0,synthetic,0,0
exp_031,84,s1,s2,0.13720651280162566,0.0,3.335935391396459,51.124264705882354,8552.0,synthetic,0,0
exp_031,85,s1,s2,0.13781517110290126,0.0,3.1126366818256406,51.8860294117647,11170.0,synthetic,0,0
exp_031,86,s1,s2,0.11638611389430085,0.0,3.237209201275659,52.23529411764706,11614.0,synthetic,0,0
exp_031,87,s1,s2,0.12762977185357358,0.0,3.6665425319826306,52.641176470588235,14899.0,synthetic,0,0
exp_031,88,s1,s2,0.1274806480135447,0.0,2.8981346483573835,52.85955882352941,5277.0,synthetic,0,0
exp_031,89,s1,s2,0.12560368879213807,0.0,3.1294466425474443,51.980147058823526,8688.0,synthetic,0,0
exp_031,90,s1,s2,0.10971186273905015,0.0,2.1080807338453273,52.124264705882354,11523.0,synthetic,0,0
exp_031,91,s1,s2,0.09780515142065627,0.0,4.382433340905433,51.38088235294117,12948.0,synthetic,0,0
exp_031,92,s1,s2,0.09355513641556668,0.0,3.4441164261684145,51.133823529411764,6826.0,synthetic,0,0
exp_031,93,s1,s2,0.08235983802253666,0.0,3.4642637432357932,50.72132352941176,11581.0,synthetic,0,0
exp_031,94,s1,s2,0.07626408443263565,0.0,2.6097954940397448,50.30882352941177,5748.0,synthetic,0,0
exp_031,95,s1,s2,0.07462691623084691,0.0,1.5127102067925713,49.05441176470588,8616.0,synthetic,0,0
exp_031,96,s1,s2,0.07544940649336213,0.0,4.413985156997803,47.61911764705882,9232.0,synthetic,0,0
exp_031,97,s1,s2,0.0658404910944233,0.0,3.0923814589989695,46.326470588235296,14897.0,synthetic,0,0
exp_031,98,s1,s2,0.064817066671186,0.0,5.152486132797318,45.069117647058825,11340.0,synthetic,0,0
exp_031,99,s1,s2,0.07350489000439847,0.0,2.9786676183689127,44.955882352941174,11396.0,synthetic,0,0
exp_031,100,s1,s2,0.07418212871969501,0.0,2.658601346866391,45.03823529411765,9885.0,synthetic,0,0
exp_031,101,s1,s2,0.08394750239384204,0.0,3.1832419104587184,44.690441176470586,6048.0,synthetic,0,0
exp_031,102,s1,s2,0.09876578018635954,0.0,2.098520211141568,44.83308823529411,8023.0,synthetic,0,0
exp_031,103,s1,s2,0.08615335605220462,0.0,4.208323285947233,45.46176470588236,12094.0,synthetic,0,0
exp_031,104,s1,s2,0.08110844058132319,0.0,2.980763238935941,46.18014705882353,14733.0,synthetic,0,0
exp_031,105,s1,s2,0.10976953897379783,0.0,2.1334294455745035,47.00441176470588,10291.0,synthetic,0,0
exp_031,106,s1,s2,0.11358731659328132,0.0,2.6696507534485283,48.33382352941177,12123.0,synthetic,0,0
exp_031,107,s1,s2,0.1092370884102334,0.0,4.780638599477708,49.86397058823529,5853.0,synthetic,0,0
exp_032,12,s1,s2,0.07041311644627675,0.0,3.862306384414528,53.87912087912089,14049.0,synthetic,0,0
exp_032,13,s1,s2,0.08716264003791012,0.0,1.6406748288084674,52.86043956043956,9562.0,synthetic,0,0
exp_032,14,s1,s2,0.08154531331119963,0.0,2.869317288407811,52.414285714285704,10556.0,synthetic,0,0
exp_032,15,s1,s2,0.07799285614192904,0.0,3.2215043552104223,51.588235294117645,10729.0,synthetic,0,0
exp_032,16,s1,s2,0.1138742699920437,0.0,3.1324250426727365,50.213235294117645,13781.0,synthetic,0,0
exp_032,17,s1,s2,0.11484974007068594,0.0,2.8218902683581826,48.86176470588236,14228.0,synthetic,0,0
exp_032,18,s1,s2,0.10108721255089248,0.0,1.782105723383738,47.55661764705882,5901.0,synthetic,0,0
exp_032,19,s1,s2,0.11721211027013181,0.0,3.97541373192888,46.555882352941175,6826.0,synthetic,0,0
exp_032,20,s1,s2,0.12202563838377473,0.0,3.187613371416828,46.07867647058823,9076.0,synthetic,0,0
exp_032,21,s1,s2,0.12386061902413313,0.0,2.457414692676404,45.14705882352941,5078.0,synthetic,0,0
exp_032,22,s1,s2,0.12264180381569685,0.0,2.807095073977151,43.931617647058815,6559.0,synthetic,0,0
exp_032,23,s1,s2,0.13129309054602026,0.0,3.736401120188847,43.03897058823529,6190.0,synthetic,0,0
exp_032,24,s1,s2,0.13056545150767418,0.0,3.619741387506542,42.35073529411764,8241.0,synthetic,0,0
exp_032,25,s1,s2,0.1269141893320953,0.0,1.5821408087967523,42.796323529411765,14418.0,synthetic,0,0
exp_032,26,s1,s2,0.12527161799929382,0.0,2.820591606335141,43.399264705882345,13938.0,synthetic,0,0
exp_032,27,s1,s2,0.12422757168089497,0.0,4.4921000258293375,44.75808823529412,5881.0,synthetic,0,0
exp_032,28,s1,s2,0.12178189817247256,0.0,3.797485769576973,46.01544117647058,6203.0,synthetic,0,0
exp_032,29,s1,s2,0.10351786953328132,0.0,2.8301229409818216,47.01470588235294,5356.0,synthetic,0,0
exp_032,30,s1,s2,0.10535148546927448,0.0,2.3298100894139946,48.988235294117636,14172.0,synthetic,0,0
exp_032,31,s1,s2,0.10456871785246885,0.0,2.2605062469778137,50.77058823529412,8102.0,synthetic,0,0
exp_032,32,s1,s2,0.0751374417835533,0.0,2.9825675058169336,52.06838235294118,13197.0,synthetic,0,0
exp_032,33,s1,s2,0.07193368176751912,0.0,2.5162192428304473,52.75661764705882,11750.0,synthetic,0,0
exp_032,34,s1,s2,0.07934209750346947,0.0,4.0115453608545755,53.690441176470586,11934.0,synthetic,0,0
exp_032,35,s1,s2,0.06282928272540382,0.0,3.232823062130078,54.51691176470588,12167.0,synthetic,0,0
exp_032,36,s1,s2,0.06566091943448357,0.0,3.094230647304184,55.734558823529404,11501.0,synthetic,0,0
